month,first_trade_date,last_trade_date,n_obs,dce_corn_open_first,dce_corn_high_max,dce_corn_low_min,dce_corn_close_last,dce_corn_close_mean,dce_corn_close_std,dce_corn_settle_last,dce_corn_volume_sum,dce_corn_open_interest_last,dce_corn_ret_1m,dce_corn_month_range_pct,dce_corn_starch_open_first,dce_corn_starch_high_max,dce_corn_starch_low_min,dce_corn_starch_close_last,dce_corn_starch_close_mean,dce_corn_starch_close_std,dce_corn_starch_settle_last,dce_corn_starch_volume_sum,dce_corn_starch_open_interest_last,dce_corn_starch_ret_1m,dce_corn_starch_month_range_pct,cbot_corn_open_first,cbot_corn_high_max,cbot_corn_low_min,cbot_corn_close_last,cbot_corn_close_mean,cbot_corn_close_std,cbot_corn_ret_1m,cbot_corn_month_range_pct,cbot_wheat_open_first,cbot_wheat_high_max,cbot_wheat_low_min,cbot_wheat_close_last,cbot_wheat_close_mean,cbot_wheat_close_std,cbot_wheat_ret_1m,cbot_wheat_month_range_pct,dce_corn_close,dce_corn_ret_1m_compound,dce_corn_starch_ret_1m_compound,cs_c_spread_close_mean,cs_c_spread_close_last,domestic_corn_spot_price_cny_t_mean,domestic_corn_spot_price_cny_t_last,corn_basis_cny_t_mean,corn_basis_cny_t_last,corn_basis_rate_mean,corn_basis_rate_last,corn_100ppi_main_futures_price_cny_t_mean,corn_100ppi_main_futures_price_cny_t_last,cbot_corn_ret_1m_compound,cbot_wheat_ret_1m_compound,cbot_wheat_corn_ratio_mean,cbot_wheat_corn_ratio_last,hlj_precip_mm_sum,hlj_precip_mm_mean,jilin_precip_mm_sum,jilin_precip_mm_mean,inner_mongolia_precip_mm_sum,inner_mongolia_precip_mm_mean,ne_avg_precip_mm_sum,ne_avg_precip_mm_mean,hlj_t2m_c_mean,hlj_t2m_c_last,jilin_t2m_c_mean,jilin_t2m_c_last,inner_mongolia_t2m_c_mean,inner_mongolia_t2m_c_last,ne_avg_t2m_c_mean,ne_avg_t2m_c_last,is_harvest_season_ne_cn_flag,is_harvest_season_ne_cn_share,corn_100ppi_nearby_futures_price_cny_t_mean,corn_100ppi_nearby_futures_price_cny_t_last,corn_100ppi_nearby_basis_cny_t_mean,corn_100ppi_nearby_basis_cny_t_last,corn_100ppi_nearby_basis_rate_mean,corn_100ppi_nearby_basis_rate_last,dce_corn_close_ret_1m,dce_corn_close_ma3,dce_corn_close_ret_3m,dce_corn_close_vol_3m,dce_corn_close_ma6,dce_corn_close_ret_6m,dce_corn_close_vol_6m,dce_corn_close_ma12,dce_corn_close_ret_12m,dce_corn_close_vol_12m,dce_corn_close_next_month,dce_corn_close_next_month_ret,spike,pca_001,pca_002,pca_003,pca_004,pca_005,pca_006,pca_007,pca_008,pca_009,pca_010,pca_011,pca_012,pca_013,pca_014,pca_015,pca_016,pca_017,pca_018,pca_019,pca_020,pca_021,pca_022,pca_023,pca_024,pca_025,pca_026,pca_027,pca_028,pca_029,pca_030,pca_031,pca_032,dce_corn_close_next_month_direction
22-Sep,2022/9/1,2022/9/30,21,2785,2865,2742,2773,2811.333333333333,29.333143938782403,2771.0,6412701,785092,-0.008580622,0.0443562928236566,3051,3180,2858,2911,3007.7619047619046,80.77369916123973,2897.0,2615469,212207,-0.049934726,0.110614908965991,670.0,698.5,654.0,678.0,675.9375,9.09846538535049,0.0111856823266218,0.0656342182890855,828.25,945.75,791.25,922.0,862.7875,34.87206646783125,0.1078401922499248,0.1675704989154013,2773,-0.008580621,-0.049934727,196.42857142857144,138,2787.754761904762,2795.71,-23.57857143,22.71,-0.008471286,0.008123,2811.333333333333,2773,-0.002291938,0.124625649559221,1.2763064589742965,1.359882005899705,10.69,0.509047619047619,31.71,1.51,24.12,1.1485714285714286,22.17333333333333,1.055873015873016,14.974761904761904,14.85,15.44095238095238,18.86,16.35047619047619,19.71,15.58873015873016,17.80666666666667,1,1,2766.0,2754,21.754761904761907,41.71,0.0078110952380952,0.014919,-0.008580622,2746.6666666666665,-0.002517986,0.0441681358760424,2833.1666666666665,-0.023591549,0.0511514859069244,2783.5,0.1003968253968254,0.0387356996628019,2885.0,0.040389469888207685,1.0,0.21197177,0.3227012,-0.07845516,-0.074567646,-0.06676821,-0.2476024,-0.002300319,0.004991774,0.092694394,0.10997953,0.101005875,-0.03353013,-0.023982408,0.09923982,0.092721745,0.077648886,0.00811918,-0.027806675,0.18179591,0.13432474,-0.05878708,-0.031637657,-0.086917326,0.01739294,0.016955713,-0.03361536,0.014868763,-0.057546627,0.07565008,-0.14119178,0.093322694,-0.10264716,1.0
22-Oct,2022/10/10,2022/10/31,16,2777,2895,2764,2885,2856.3125,21.007042469927388,2873.0,5062314,704187,0.0403894698882076,0.0454072790294627,2919,3070,2839,2954,2913.5625,43.88313077558018,2959.0,2360097,292585,0.0147715561662657,0.0781990521327014,683.75,706.5,674.0,689.5,686.4375,6.090634887541118,0.016961651917404,0.04713560551124,895.25,949.75,822.5,878.25,861.109375,28.918559316063217,-0.047451193,0.1448904070594933,2885,0.0403894699976667,0.0147715563717363,57.25,69,2796.695,2801.43,-59.6175,-83.57,-0.02131875,-0.029831,2856.3125,2885,0.0095168371156806,-0.005379388,1.2542474802793593,1.2737490935460478,16.66,1.04125,25.36,1.585,16.91,1.056875,19.64333333333333,1.2277083333333332,5.06125,6.5,5.713125,7.43,5.864375,6.19,5.546250000000001,6.706666666666667,1,1,2826.625,2852,-29.93,-50.57,-0.01070375,-0.018051,0.0403894698882076,2818.333333333333,0.0805243445692884,0.0305558444983884,2806.6666666666665,-0.052233903,0.0429119280067421,2805.0,0.0982108869432814,0.03857584892216,2908.0,0.007972270363951539,0.0,0.024776313,-0.14422949,-0.114613436,-0.1007796,-0.025655046,-0.263138,-0.059074797,-0.075435,-0.12210915,0.121473156,0.15315421,0.09131439,0.16400914,0.054623034,0.06506127,0.08454026,-0.10937914,0.08874156,-0.027735978,0.058516532,0.05218778,0.14567807,0.1047181,0.10732667,-0.09473029,0.03282733,-0.034316976,-0.002759634,0.04321104,0.043363906,-0.013662308,0.001528354,1.0
22-Nov,2022/11/1,2022/11/30,22,2885,2944,2800,2908,2871.2727272727275,33.64404966590791,2897.0,7427416,392486,0.0079722703639515,0.0495185694635488,2954,3164,2903,3120,3024.590909090909,64.04883485867045,3115.0,3293887,147492,0.0561949898442788,0.0836538461538461,689.0,698.5,651.25,665.75,668.8809523809524,10.209254088699156,-0.03444525,0.0709725873075478,878.5,904.0,773.25,794.5,819.3095238095239,26.5173180160043,-0.095360091,0.1645689112649465,2908,0.0079722704046891,0.0561949903029723,153.3181818181818,212,2827.5327272727272,2870.0,-41.51272727,-15.0,-0.014712636,-0.005226,2869.0454545454545,2885,-0.034445251,-0.095360091,1.2247674925222494,1.193390912504694,5.65,0.2568181818181818,11.25,0.5113636363636364,7.140000000000001,0.3245454545454546,8.013333333333334,0.3642424242424242,-3.955909091,-18.82,-2.365909091,-16.05,-2.055,-14.99,-2.792272727,-16.62,1,1,2860.2272727272725,2908,-32.69454545,-38.0,-0.011552409,-0.01324,0.0079722703639515,2855.333333333333,0.0396853771898462,0.0249096466675403,2802.1666666666665,-0.009199319,0.0409423951347581,2826.9166666666665,0.0994328922495273,0.0385728110708893,2824.0,-0.028885832187070193,1.0,0.201111,-0.3598855,-0.23436742,-0.15659918,-0.09413444,-0.044077728,0.0389553,0.017088994,-0.02269991,-0.046306808,0.07856797,-0.009570669,-0.015222495,-0.10748145,0.03036319,0.15232256,0.058857292,0.20452316,-0.0565217,0.17322098,-0.04636383,0.19298305,0.09260057,0.03750481,0.107205145,-0.17268549,0.024805764,-0.06425107,0.037731733,0.043673065,-0.04177724,0.049881484,0.0
22-Dec,2022/12/1,2022/12/30,22,2911,2918,2726,2824,2806.181818181818,37.38173269651824,2821.0,6427861,709736,-0.028885832,0.0679886685552408,3135,3135,2798,2939,2934.2727272727275,63.44339946018741,2941.0,2690833,154857,-0.058012821,0.1146648519904729,666.75,685.0,635.0,678.5,656.1547619047619,13.542173983171017,0.0191513330829891,0.0736919675755342,795.25,799.0,723.5,791.0,758.9166666666666,16.64826066991184,-0.004405286,0.0954487989886219,2824,-0.028885832,-0.058012821,128.0909090909091,115,2847.726818181818,2830.0,43.09045454545455,6.0,0.0151416818181818,0.00212,2804.6363636363635,2824,0.0191513324372651,-0.004405284,1.1566296646187453,1.165806927044952,7.52,0.3418181818181818,8.94,0.4063636363636363,1.77,0.0804545454545454,6.076666666666664,0.2762121212121211,-16.20363636,-16.58,-14.58727273,-14.95,-13.49863636,-13.18,-14.76318182,-14.90333333,0,0,2831.181818181818,2794,16.545,36.0,0.0058381818181818,0.012721,-0.028885832,2872.333333333333,0.0183916336098088,0.0346613666452004,2809.5,0.0158273381294964,0.035697428287659,2839.583333333333,0.0568862275449102,0.0400482099324751,2842.0,0.006373937677053743,0.0,0.25185472,0.049708873,-0.009374014,0.2485173,-0.019863587,0.014406249,-0.09401922,0.1979326,-0.23443194,-0.032057773,-0.22137345,-0.0667122,0.14029895,0.007750368,0.11109114,0.00794374,-0.07452571,0.07773204,-0.02744655,-0.008856867,-0.14231947,-0.008362224,-0.066690065,0.03985879,0.071173914,-0.07258129,0.057292115,-0.022971958,0.00869484,0.017913487,0.024566084,0.024966799,1.0
23-Jan,2023/1/3,2023/1/31,16,2829,2910,2817,2842,2875.125,16.090887690449684,2859.0,5521170,558787,0.0063739376770537,0.0327234342012667,2990,3073,2900,2903,3003.125,39.53879950967978,2922.0,1991649,150353,-0.012249064,0.0595935239407509,677.25,688.75,648.25,679.25,668.4666666666667,12.656825751160437,0.001105379513633,0.0596245859403754,786.0,794.5,720.5,761.25,745.8833333333333,11.938782341994669,-0.037610619,0.0972085385878489,2842,0.0063739381323559,-0.012249065,128.0,61,2836.606875,2834.29,-38.518125,-7.71,-0.013577938,-0.00272,2875.125,2842,-0.00805219,-0.04564392,1.116088698294062,1.1207213838792789,0.8,0.05,3.23,0.201875,1.61,0.100625,1.88,0.1175,-15.745,-14.46,-11.989375,-8.86,-10.685625,-7.76,-12.80666667,-10.36,0,0,2859.4375,2842,-22.830625,-7.71,-0.00804725,-0.00272,0.0063739376770537,2858.0,-0.014904679,0.0208339697045899,2838.1666666666665,0.0644194756554306,0.0290013846424031,2846.1666666666665,0.0285921100253347,0.0390287015079566,2837.0,-0.0017593244194229474,0.0,-0.34449482,0.08678602,-0.106412604,-0.018881667,-0.12393683,0.026703626,0.081869446,-0.11669652,0.09028418,-0.019892527,-0.034910563,-0.15837191,0.06764234,-0.017952763,0.13440908,-0.009086945,-0.04628305,-0.04535645,0.010881786,0.025596963,0.030379312,0.03823842,-0.035947863,0.04847574,0.07870426,-0.002361596,0.10122665,0.016026756,0.005419705,0.002107588,-0.00059546,-0.0336975,0.0
23-Feb,2023/2/1,2023/2/28,20,2842,2882,2758,2837,2833.25,36.614456448957945,2841.0,5362414,670720,-0.001759324,0.0437081424039478,2900,3079,2856,3014,2972.0,81.31938333056385,3018.0,2504107,236862,0.0382363072683431,0.0739880557398805,679.25,688.25,630.0,630.0,670.8421052631579,14.650846232270592,-0.072506441,0.0924603174603174,760.75,798.0,702.5,706.25,757.1842105263158,24.283602450073516,-0.072249589,0.1352212389380531,2837,-0.001759325,0.0382363063051212,138.75,177,2818.215,2808.57,-25.435,-28.43,-0.00904525,-0.010123,2843.65,2837,-0.072506442,-0.072249592,1.1285503781359023,1.121031746031746,2.68,0.134,3.41,0.1705,2.71,0.1355,2.933333333333333,0.1466666666666666,-12.375,-2.84,-9.314,-0.1,-7.4855,0.31,-9.724833334,-0.876666667,0,0,2817.15,2819,1.065,-10.43,0.0003640999999999,-0.003714,-0.001759324,2834.333333333333,-0.024415406,0.0184627947815293,2844.833333333333,0.0143010368251699,0.022832057393937,2844.583333333333,-0.006652661,0.0378236679950697,2724.0,-0.03983080719069443,1.0,0.115527906,0.12497832,-0.16926683,-0.11069542,-0.17113371,0.030522851,0.16500817,-0.12313469,-0.047352936,-0.007168474,-0.034542207,-0.18253778,0.2291174,0.02529345,0.007023094,-0.08943501,0.03826197,0.058137912,0.08137289,-0.0921821,0.08249835,-0.056531563,0.11423022,-0.102819696,-0.033996418,-0.08241006,0.1378181,0.019778797,-0.14701606,-0.02895608,0.031833034,-0.036651675,0.0
23-Mar,2023/3/1,2023/3/31,23,2837,2860,2693,2724,2803.043478260869,50.08672320982083,2724.0,7727262,777927,-0.039830807,0.0613069016152716,3016,3120,2913,2948,3047.5652173913045,51.021230952468656,2939.0,3162826,153761,-0.02189781,0.0702170963364993,631.0,664.5,606.75,658.5,634.1847826086956,11.949994625166298,0.0452380952380953,0.0876993166287015,708.0,724.0,654.0,691.5,692.1739130434783,14.818875168676676,-0.020884956,0.1012292118582791,2724,-0.039830807,-0.021897811,244.5217391304348,224,2788.756956521739,2760.0,-13.19956522,36.0,-0.00468,0.013043,2801.9565217391305,2724,0.0452380944515842,-0.020884956,1.0916519415876398,1.0501138952164009,9.67,0.4204347826086956,3.5,0.1521739130434782,0.19,0.0082608695652173,4.453333333333332,0.193623188405797,0.0539130434782608,9.61,1.777391304347826,10.19,2.593478260869565,11.41,1.47492753615942,10.403333333333332,0,0,2794.391304347826,2746,-5.634347826,14.0,-0.002000957,0.005072,-0.039830807,2801.0,-0.035410765,0.0246659894085862,2836.6666666666665,-0.017670393,0.0286990606556999,2834.9166666666665,-0.04084507,0.0395437326377666,2644.0,-0.029368575624082238,1.0,0.064085625,-0.209993,-0.17507516,-0.080120586,-0.04687277,-0.1678114,0.026998648,-0.21417888,0.123950794,-0.08725525,-0.041219633,-0.14288297,0.084318675,0.15924573,0.04268817,-0.07152675,0.046876036,-0.039544478,-0.10452906,-0.02166175,0.012170082,0.026659377,-0.07312253,-0.050013818,-0.053784948,0.07065468,-0.0927869,-0.077794716,0.0135612,0.050076537,0.08241543,0.098939985,0.0
23-Apr,2023/4/3,2023/4/28,19,2718,2776,2632,2644,2715.315789473684,37.60179167063849,2643.0,8871111,885098,-0.029368576,0.0544629349470499,2962,3066,2922,2973,2997.894736842105,32.729352671811114,2964.0,3336358,228330,0.0084803256445047,0.048435923309788,659.5,668.5,572.0,584.0,630.7916666666666,26.04651523490909,-0.113135915,0.1652397260273972,697.0,717.25,624.25,633.0,673.4027777777778,22.91225893440288,-0.084598698,0.1469194312796208,2644,-0.029368574,0.0084803255419791,282.57894736842104,329,2748.721052631579,2730.0,33.40526315789474,86.0,0.0121678421052631,0.031502,2715.315789473684,2644,-0.110753701,-0.069117646,1.068093728023563,1.0839041095890412,18.85,0.9921052631578948,28.95,1.5236842105263158,13.48,0.7094736842105264,20.42666666666667,1.0750877192982458,6.222105263157895,9.56,6.782105263157895,9.0,8.34578947368421,12.65,7.116666666666667,10.403333333333334,0,0,2704.4736842105262,2616,44.24736842105264,114.0,0.016117947368421,0.041758,-0.029368576,2735.0,-0.069669247,0.0196687859388026,2796.5,-0.083535529,0.020843942480574,2801.583333333333,-0.131406045,0.0323217751220635,2633.0,-0.004160363086233021,0.0,-0.39795905,0.15599293,-0.12920085,-0.003371756,0.05287266,0.030809209,0.18251704,-0.15630174,0.06253307,-0.0088716,-0.07468916,-0.003209112,-0.061063323,0.032240972,0.03468371,0.04053316,-0.007800692,0.08274041,-0.0385792,0.04169367,0.04805447,0.023317914,-0.025213439,0.037647326,0.07362519,-0.005011674,0.04205726,0.009728375,-0.026567683,-0.03197599,0.06704775,0.037400745,0.0
23-May,2023/5/4,2023/5/31,20,2641,2656,2495,2633,2577.55,36.3860514049286,2631.0,8373688,686372,-0.004160363,0.0611469806304595,2984,2996,2828,2942,2903.4,36.11735258701474,2936.0,4102912,140826,-0.010427178,0.0571040108769544,588.5,606.75,547.0,592.75,583.6447368421053,14.166744065836046,0.0149828767123287,0.1008013496415014,642.0,669.0,573.25,593.5,625.7368421052631,22.197108433465317,-0.062401264,0.1613310867733782,2633,-0.004160364,-0.010427178,325.85,309,2695.5005,2694.29,117.9505,61.29,0.04374345,0.022748,2577.55,2633,0.0085070192157494,-0.074102964,1.0724766569724185,1.001265288907634,32.36,1.618,18.42,0.921,18.19,0.9095,22.99,1.1495000000000002,15.5995,18.99,15.4595,18.35,17.8185,21.5,16.2925,19.613333333333333,0,0,2571.0,2633,124.5005,61.29,0.04616415,0.022748,-0.004160363,2667.0,-0.071906944,0.0183361794062827,2750.6666666666665,-0.094566713,0.0187392339550025,2776.4166666666665,-0.102896082,0.0314089323443821,2728.0,0.03608051652107869,1.0,0.21798916,-0.10532942,0.22697966,0.23640323,0.17888041,0.18078089,0.000222802,-0.018688682,0.06624838,0.044724632,0.005466438,-0.047776192,0.15694155,0.021560375,0.06178293,0.07626388,-0.011344833,-0.09464566,-0.05004088,0.02071978,0.078348145,0.08017838,-0.032802455,-0.06834871,0.045449432,0.03467984,-0.001573613,-0.03447143,-0.072058015,-0.032275338,0.10394604,0.075182445,1.0
23-Jun,2023/6/1,2023/6/30,20,2625,2740,2572,2728,2662.75,37.83186487605393,2726.0,7568785,888641,0.0360805165210786,0.0615835777126099,2941,3150,2898,3136,2991.5,60.58443433928007,3131.0,3331951,235972,0.0659415363698163,0.0803571428571428,594.0,629.75,493.0,494.5,587.5263157894736,34.400813008888534,-0.165752847,0.2765419615773508,594.25,770.25,593.0,646.0,655.9605263157895,40.38523375273635,0.0884582982308339,0.2743808049535604,2728,0.0360805161963648,0.065941536097021,328.75,408,2712.143,2760.0,53.893,32.0,0.0199046,0.011594,2658.25,2728,-0.101140636,0.096151876203155,1.1208102274111564,1.3063700707785642,54.57,2.7285,38.92,1.946,31.81,1.5905,41.766666666666666,2.088333333333334,22.032,25.27,20.7595,24.3,23.026,26.89,21.939166666666665,25.486666666666668,0,0,2700.1,2807,12.043,-47.0,0.00452015,-0.017029,0.0360805165210786,2668.333333333333,0.0014684287812041,0.033011023496072,2734.6666666666665,-0.033994334,0.0269592711645092,2772.083333333333,-0.018705036,0.0304915109681972,2715.0,-0.004765395894428148,0.0,0.23137273,0.38573197,-0.035422612,-0.24176714,0.16535106,-0.025005965,-0.047271997,-0.06536905,0.030327579,-0.18539535,0.09854085,-0.18656273,-0.09299272,0.0669259,-0.00314143,0.041435786,-0.014918029,0.056588758,-0.070300035,-0.019620629,-0.021115744,0.02621201,0.012848007,0.019534191,-0.004188762,0.050277792,0.051500138,-0.00265916,-0.017945748,0.01747551,0.030238729,0.04512317,0.0
23-Jul,2023/7/3,2023/7/31,21,2735,2797,2679,2715,2731.714285714286,33.70332751694239,2712.0,8650333,567568,-0.004765396,0.0434622467771639,3135,3202,3002,3051,3092.8571428571427,53.97062693195783,3037.0,3351901,131792,-0.027104592,0.0655522779416584,492.25,572.25,481.0,512.0,521.45,26.22280546234116,0.0353892821031345,0.178222656,649.0,777.25,622.0,666.25,682.525,39.81642910050811,0.0313467492260062,0.2330206378986866,2715,-0.004765396,-0.027104592,361.1428571428572,336,2777.413809523809,2771.43,45.69952380952381,56.43,0.0164583333333333,0.020361,2731.714285714286,2715,0.0353892833899547,0.0313467483722069,1.308597357424671,1.301269531,141.96,6.760000000000001,171.31,8.157619047619047,119.98,5.713333333333334,144.41666666666666,6.876984126984127,23.35761904761905,25.48,23.69619047619048,25.24,25.00428571428571,26.57,24.01936507936508,25.76333333333333,0,0,2753.1428571428573,2715,24.27095238095238,56.43,0.0087544285714285,0.020361,-0.004765396,2692.0,0.0268532526475038,0.0234096953466023,2713.5,-0.04468684,0.0263595344473343,2775.833333333333,0.0168539325842695,0.0280633337766468,2733.0,0.006629834254143541,0.0,0.14524567,-0.25150424,-0.13288312,-0.12266346,0.046049368,-0.15317129,-0.1309869,-0.058372334,0.08915486,-0.21310538,-0.071273856,0.046305727,0.15634418,-0.04867474,0.1356732,-0.016965305,-0.029660745,-0.08442251,-0.049048215,-0.0787102,-0.14746779,-0.0897305,-0.101253554,0.08043206,0.1449987,-0.13213493,-0.00034644,-0.05900518,-0.06494788,0.035431296,0.010879051,0.036706883,1.0
23-Aug,2023/8/1,2023/8/31,23,2716,2819,2610,2733,2714.1304347826085,53.15783047408412,2731.0,11956848,697733,0.0066298342541435,0.0764727405781192,3046,3177,2900,3073,3033.0,74.3126075196103,3068.0,4143588,225498,0.0072107505735823,0.0901399284087211,513.25,523.25,473.5,479.25,489.7826086956522,8.320396743922997,-0.063964844,0.1038080333854981,670.0,684.0,593.5,601.0,628.2826086956521,15.746627407275383,-0.09793621,0.1505823627287853,2733,0.0066298336650489,0.0072107517726967,318.8695652173913,340,2796.8330434782606,2830.0,92.26782608695652,97.0,0.0329214782608695,0.034276,2704.5652173913045,2733,-0.063964843,-0.097936209,1.2827779647467246,1.2540427751695358,153.39,6.669130434782609,122.82,5.34,66.01,2.87,114.07333333333332,4.959710144927536,21.87043478260869,17.05,22.547391304347823,18.61,23.26869565217391,20.6,22.56217391304348,18.75333333333333,0,0,2774.3478260869565,2820,22.485217391304342,10.0,0.0080404347826086,0.003534,0.0066298342541435,2725.333333333333,0.0379794910748196,0.02107756515501,2696.1666666666665,-0.036658442,0.0269286013704906,2770.5,-0.022881659,0.0242118911859265,2628.0,-0.03841931942919863,1.0,0.2700315,0.24948032,-0.13652872,-0.16985412,-0.14128794,-0.0729382,-0.027185122,0.032244105,0.20398359,0.06467096,-0.13330387,-0.012089266,-0.011297875,0.020753907,-0.10609229,-0.06540227,0.011147556,-0.03944181,-0.07946453,0.07334211,0.013444791,0.036905706,-0.006319487,0.048497323,0.031272907,0.024308499,-0.03266497,0.08482788,-0.08915554,0.047048517,-0.027043909,0.052325208,0.0
23-Sep,2023/9/1,2023/9/28,20,2739,2739,2588,2628,2657.75,26.37757221181413,2616.0,7209797,273955,-0.038419319,0.0574581430745814,3075,3076,2890,2929,2961.15,34.029824380511286,2923.0,3344205,152346,-0.046859746,0.0635029020143393,478.0,490.25,467.75,488.5,481.0263157894737,4.6792202704277095,0.019300991131977,0.0460593654042988,602.0,615.5,570.0,578.5,590.1447368421053,9.060872761753066,-0.037437604,0.0786516853932584,2628,-0.038419321,-0.046859747,303.4,301,2822.8555,2788.57,188.1555,209.57,0.0667029,0.075153,2634.7,2579,0.0193009922509128,-0.037437604,1.2269188927101422,1.1842374616171956,32.94,1.6469999999999998,30.3,1.515,17.08,0.8539999999999999,26.773333333333333,1.338666666666667,16.411,12.21,17.509,13.46,19.4995,15.65,17.8065,13.773333333333332,1,1,2740.8,2628,82.05550000000001,160.57,0.02918945,0.057581,-0.038419319,2692.0,-0.036656891,0.0234231512504491,2680.1666666666665,-0.035242291,0.0265767914838416,2758.4166666666665,-0.052289939,0.0264190090955419,2539.0,-0.03386605783866059,1.0,0.08908562,0.245784,-0.006586058,-0.04141512,0.031927645,-0.2544712,-0.070321366,-0.14306553,-0.020166064,0.14889565,0.12046346,0.006025106,0.0990548,0.14431806,-0.052263066,0.001649267,0.08743772,-0.029316522,0.043858748,0.00711805,-0.09130418,-0.033673584,0.08327394,0.042971242,-0.028805036,-0.002907942,0.050314516,0.000574107,-0.058014575,0.05120088,0.009088374,0.025646491,0.0
23-Oct,2023/10/9,2023/10/31,17,2600,2602,2482,2539,2527.705882352941,28.09751925411381,2534.0,6280474,797818,-0.033866058,0.0472627018511224,2907,2978,2823,2876,2897.705882352941,38.81166819701661,2872.0,2837776,191980,-0.018094913,0.053894297635605,492.0,509.5,476.75,479.0,487.86764705882354,7.203036277685058,-0.019447288,0.0683716075156576,573.25,604.5,547.25,557.5,574.0882352941177,10.4906733788245,-0.036300778,0.1026905829596412,2539,-0.033866059,-0.018094914,370.0,337,2686.47,2632.86,163.7641176470588,93.86,0.0608237058823529,0.035649,2522.705882352941,2539,-0.02741117,-0.020210897,1.1767928678354087,1.163883089770355,2.65,0.1558823529411764,5.6,0.3294117647058823,4.76,0.2799999999999999,4.336666666666666,0.2550980392156862,6.785882352941177,2.29,8.635882352941177,8.39,10.03529411764706,6.72,8.485686274509803,5.8,1,1,2545.8823529411766,2519,140.5876470588235,113.86,0.0522847647058823,0.043246,-0.033866058,2633.333333333333,-0.064825046,0.0247994479612258,2662.6666666666665,-0.039712557,0.027428737578056,2729.583333333333,-0.119930676,0.0235836847040166,2501.0,-0.014966522252855441,0.0,-0.28775525,0.014423248,-0.007707235,0.05250626,-0.11691511,-0.123727985,0.003865386,-0.024850696,-0.029402772,0.11462728,0.20929456,-0.03760646,0.11121031,0.03436496,-0.009225906,-0.103947684,-0.0456485,0.047537137,-0.1085167,-0.007117971,0.15528917,0.037437744,-0.22578704,-0.016028825,0.03546037,0.040217403,0.04897279,-0.04651905,-0.03411879,0.023530524,0.018890645,0.006064984,0.0
23-Nov,2023/11/1,2023/11/30,22,2539,2580,2487,2501,2537.590909090909,22.93190559836436,2498.0,7283530,650011,-0.014966522,0.0371851259496201,2876,3012,2871,2909,2929.7272727272725,29.055254123958218,2899.0,3677839,192093,0.0114742698191934,0.0484702646957717,478.75,493.25,461.0,482.25,474.2857142857143,5.715814527631708,0.0067849686847598,0.0668740279937791,557.5,599.0,554.75,598.75,576.1904761904761,9.87512808837969,0.0739910313901346,0.0739039665970772,2501,-0.014966521,0.0114742693273115,392.1363636363636,408,2639.026818181818,2617.14,101.39045454545456,116.14,0.0384274999999999,0.044377,2537.6363636363635,2501,0.0067849699337605,0.0739910312873743,1.2149473898202363,1.241575946086055,47.38,2.153636363636364,68.45,3.1113636363636363,38.44,1.747272727272727,51.42333333333333,2.3374242424242424,-9.687272727,-17.11,-7.325,-16.15,-5.986818182,-12.08,-7.666363636,-15.11333333,1,1,2542.909090909091,2501,96.11772727272728,116.14,0.0364328181818181,0.044377,-0.014966522,2556.0,-0.084888401,0.0124362261951773,2640.6666666666665,-0.050132928,0.027605152930886,2695.6666666666665,-0.139958735,0.0228843290930003,2413.0,-0.035185925629748094,1.0,-0.21761347,-0.28009623,-0.040865913,0.018338008,-0.020875849,-0.16510822,-0.03995624,0.002287453,-0.022902021,0.066186495,0.053801823,-0.14357488,-0.085583806,0.008200766,0.09630168,0.029400911,0.12242197,-0.004699045,-0.11963096,0.036260825,-0.012109712,0.03484291,0.030360917,-0.035494596,0.06916765,-0.11451569,0.017453562,0.013380361,-0.05652146,0.004720547,0.035030477,0.0322319,0.0
23-Dec,2023/12/1,2023/12/29,21,2501,2504,2364,2413,2445.5714285714284,39.41645776648559,2423.0,7317261,724240,-0.035185926,0.0580190634065478,2909,2913,2755,2857,2856.9523809523807,25.749711047847224,2851.0,2742459,178584,-0.017875559,0.0553027651382569,482.0,493.75,468.25,470.75,479.6125,6.037424402926523,-0.023846553,0.0541688794476898,595.5,649.5,589.0,628.25,622.275,10.98021546140819,0.0492693110647182,0.0962992439315559,2413,-0.035185925,-0.017875558,411.3809523809524,444,2542.925238095238,2488.57,96.78238095238096,75.57,0.0380138095238095,0.030367,2446.1428571428573,2413,-0.023846554,0.0492693123375567,1.297568888801954,1.3345724907063197,3.49,0.1661904761904762,2.66,0.1266666666666666,3.08,0.1466666666666666,3.076666666666666,0.1465079365079364,-19.61285714,-14.82,-13.95333333,-8.57,-12.61428571,-7.22,-15.39349206,-10.20333333,0,0,2441.4761904761904,2392,101.4490476190476,96.57,0.0398770952380952,0.038805,-0.035185926,2484.333333333333,-0.081811263,0.0113119315272458,2588.1666666666665,-0.115469208,0.018593942900514,2661.4166666666665,-0.145538244,0.023367967718553,2390.0,-0.009531703273932823,0.0,0.017334495,0.040310357,0.29616654,0.034835007,-0.19388877,0.035277862,0.11309912,0.10699983,-0.15919057,0.10144973,-0.17939374,-0.060338322,-0.02045918,0.16799359,-0.1345369,-0.006596739,-0.03140367,-0.002265597,-0.061218318,0.05765229,0.014200483,0.03809274,-0.018768443,-0.001621717,0.08170363,-0.010769797,0.073716186,-0.036503505,-0.011691798,0.023156932,-0.008249642,0.10165313,0.0
